Name,Gender,Origin
Ann,F,"{""GB"":""8"",""IE"":""7"",""US"":""6"",""MT"":""6"",""BE"":""7"",""NL"":""3"",""East Frisia"":""2"",""DE"":""3"",""AT"":""1"",""CH"":""3"",""DK"":""7"",""NO"":""7"",""SE"":""9"",""EE"":""4"",""GE"":""3""}"
Anna,F,"{""GB"":""6"",""IE"":""6"",""US"":""6"",""IT"":""A"",""MT"":""7"",""ES"":""3"",""FR"":""5"",""BE"":""8"",""LU"":""7"",""NL"":""5"",""East Frisia"":""7"",""DE"":""7"",""AT"":""9"",""CH"":""7"",""IS"":""A"",""DK"":""8"",""NO"":""6"",""SE"":""9"",""FI"":""8"",""EE"":""6"",""LV"":""8"",""PL"":""B"",""CZ"":""8"",""SK"":""A"",""HU"":""8"",""RO"":""4"",""BG"":""6"",""GR"":""9"",""RU"":""9"",""BY"":""8"",""MD"":""3"",""UA"":""9"",""AM"":""9"",""AZ"":""7"",""GE"":""8"",""KZ/UZ/.etc"":""7"",""IL"":""7"",""JP"":""2""}"
Annabel,F,"{""GB"":""2"",""US"":""1"",""FR"":""1"",""BE"":""1"",""NL"":""1""}"
Annabell,F,"{""US"":""1"",""DE"":""1"",""AT"":""1""}"
Annabella,F,"{""GB"":""1"",""IT"":""1"",""AT"":""1"",""CH"":""1""}"
Annabelle,F,"{""GB"":""1"",""US"":""1"",""FR"":""3"",""CH"":""1""}"
Annabeth,F,"{""US"":""1""}"
Annachiara,F,"{""IT"":""1""}"
Annaëlle,F,"{""FR"":""1""}"
Annäus,M,"{""East Frisia"":""1""}"
Annagret,F,"{""DE"":""1"",""CH"":""1""}"
Annagreth,F,"{""CH"":""1""}"
Annaïg,F,"{""FR"":""1""}"
Annakatrin,F,"{""DE"":""1""}"
Annalee,F,"{""US"":""1""}"
Annaleena,F,"{""FI"":""1""}"
Annalena,F,"{""DE"":""1"",""CH"":""1""}"
Annalene,F,"{""DE"":""1""}"
Annalies,F,"{""DE"":""1"",""AT"":""1"",""CH"":""1""}"
Annaliese,F,"{""DE"":""1"",""AT"":""1"",""CH"":""1""}"
Annaliisa,F,"{""FI"":""1""}"
Annalis,F,"{""CH"":""1""}"
Annalisa,F,"{""IT"":""5"",""East Frisia"":""1"",""CH"":""1""}"
Annalise,F,"{""CH"":""1"",""DK"":""4""}"
Annamae,F,"{""US"":""1""}"
Annamaija,F,"{""FI"":""1""}"
Annamari,F,"{""FI"":""3""}"
Annamaria,F,"{""IT"":""6"",""CH"":""3"",""PL"":""1""}"
Annamária,F,"{""SK"":""1"",""HU"":""6""}"
Annamarie,F,"{""DE"":""1"",""CH"":""3""}"
Annamarja,F,"{""FI"":""1""}"
Annariitta,F,"{""FI"":""1""}"
Annarita,F,"{""IT"":""3"",""CH"":""1""}"
Annarös,F,"{""CH"":""1""}"
Annarosa,F,"{""IT"":""2""}"
Annarose,F,"{""DE"":""1""}"
AnnaRose,F,"{""US"":""1""}"
Annatina,F,"{""CH"":""1""}"
Annchen,F,"{""East Frisia"":""3""}"
Anne,F,"{""GB"":""8"",""IE"":""8"",""US"":""5"",""MT"":""7"",""FR"":""8"",""LU"":""9"",""East Frisia"":""6"",""DE"":""6"",""AT"":""3"",""CH"":""7"",""DK"":""9"",""NO"":""9"",""SE"":""8"",""FI"":""8"",""EE"":""8""}"
Annebärbel,F,"{""DE"":""1""}"
Annebeth,F,"{""NL"":""1"",""NO"":""1""}"
Annechien,F,"{""NL"":""1""}"
Anneclaar,F,"{""NL"":""1""}"
Annedörte,F,"{""DE"":""1""}"
Annedore,F,"{""East Frisia"":""2"",""DE"":""1"",""AT"":""1""}"
Annedoris,F,"{""DE"":""1""}"
Annedorle,F,"{""DE"":""1""}"
Annegie,F,"{""NL"":""1""}"
Annegien,F,"{""NL"":""1""}"
Annegold,F,"{""DE"":""1""}"
Annegreet,F,"{""NL"":""1""}"
Annegret,F,"{""East Frisia"":""7"",""DE"":""5"",""AT"":""1"",""CH"":""2""}"
Annegrete,F,"{""East Frisia"":""2"",""DE"":""1"",""AT"":""1""}"
Annegreth,F,"{""DE"":""1"",""CH"":""1""}"
Annegrethe,F,"{""DK"":""3""}"
Annegriet,F,"{""NL"":""1""}"
Anneheide,F,"{""DE"":""1""}"
Annehild,F,"{""DE"":""1""}"
Annehilde,F,"{""DE"":""1""}"
Annejet,F,"{""NL"":""1""}"
Annekäthe,F,"{""DE"":""1""}"
Annekathrin,F,"{""DE"":""1"",""AT"":""1""}"
Annekatrin,F,"{""DE"":""1"",""AT"":""1""}"
Anneke,F,"{""BE"":""3"",""NL"":""7"",""East Frisia"":""1""}"
Annekee,F,"{""NL"":""1""}"
Annekristin,F,"{""DE"":""1""}"
Annel,M,"{""IS"":""1""}"
Annela,F,"{""EE"":""2""}"
Annele,F,"{""FI"":""2""}"
Annelee,F,"{""SE"":""1""}"
Anneleen,F,"{""BE"":""2"",""NL"":""1""}"
Annelen,F,"{""DE"":""1""}"
Annelene,F,"{""East Frisia"":""1"",""DE"":""1""}"
Anneli,F,"{""East Frisia"":""2"",""DE"":""1"",""AT"":""1"",""CH"":""1"",""DK"":""2"",""SE"":""6"",""FI"":""9"",""EE"":""7""}"
Annelie,F,"{""East Frisia"":""3"",""DE"":""3"",""AT"":""1"",""CH"":""1"",""DK"":""1"",""SE"":""5""}"
Annelieke,F,"{""NL"":""1""}"
Annelien,F,"{""NL"":""1""}"
Annelies,F,"{""BE"":""4"",""NL"":""6"",""East Frisia"":""3"",""DE"":""2"",""AT"":""4"",""CH"":""4""}"
Anneliese,F,"{""East Frisia"":""6"",""DE"":""6"",""AT"":""6"",""CH"":""4""}"
Annelijn,F,"{""NL"":""1""}"
Annelinde,F,"{""DE"":""1""}"
Annelis,F,"{""CH"":""2""}"
Annelise,F,"{""CH"":""3"",""DK"":""6"",""NO"":""2""}"
Anneloes,F,"{""NL"":""1""}"
Annelore,F,"{""East Frisia"":""3"",""DE"":""2"",""AT"":""1"",""CH"":""1""}"
Annelotte,F,"{""NL"":""1"",""DE"":""1"",""AT"":""1""}"
Annelouise,F,"{""DK"":""1""}"
Anneluise,F,"{""DE"":""1""}"
Anne-Ly,F,"{""EE"":""4""}"
Annely,F,"{""DE"":""1"",""AT"":""1"",""EE"":""4""}"
Annelyse,F,"{""FR"":""1""}"
Annemargret,F,"{""DE"":""1""}"
Annemari,F,"{""EE"":""2""}"
Annemaria,F,"{""DE"":""1"",""AT"":""1""}"
Anne-Marie,F,"{""FR"":""6"",""BE"":""5"",""NL"":""4"",""DE"":""1"",""SE"":""5""}"
Annemarie,F,"{""BE"":""2"",""NL"":""6"",""East Frisia"":""6"",""DE"":""6"",""AT"":""7"",""CH"":""6"",""DK"":""6""}"
Annemarieke,F,"{""NL"":""1""}"
Annemarije,F,"{""NL"":""1""}"
Annemarijn,F,"{""NL"":""1""}"
Annemette,F,"{""DK"":""6""}"
Annemie,F,"{""BE"":""3"",""NL"":""4"",""East Frisia"":""1""}"
Annemiek,F,"{""NL"":""5""}"
Annemieke,F,"{""BE"":""2"",""NL"":""5""}"
Annemien,F,"{""NL"":""1""}"
Annemijn,F,"{""NL"":""1""}"
Annemirl,F,"{""DE"":""1""}"
Annemone,F,"{""DK"":""1""}"
Annerie,F,"{""NL"":""1""}"
Annerieke,F,"{""NL"":""1""}"
Anneriet,F,"{""NL"":""1""}"
Annerike,F,"{""East Frisia"":""1"",""DE"":""1""}"
Annerös,F,"{""CH"":""2""}"
Anneros,F,"{""DE"":""1""}"
Annerose,F,"{""East Frisia"":""2"",""DE"":""3"",""AT"":""1"",""CH"":""1""}"
Anneruth,F,"{""DE"":""1""}"
Annest,F,"{""GB"":""1""}"
Annet,F,"{""NL"":""6""}"
Annetraud,F,"{""DE"":""1""}"
Annetraude,F,"{""DE"":""1""}"
Annetrud,F,"{""DE"":""1""}"
Annetrude,F,"{""DE"":""1""}"
Annett,F,"{""East Frisia"":""1"",""DE"":""5"",""AT"":""1"",""CH"":""1""}"
Annetta,F,"{""US"":""1"",""IT"":""2""}"
Annette,F,"{""GB"":""5"",""IE"":""4"",""US"":""5"",""MT"":""2"",""FR"":""4"",""BE"":""4"",""LU"":""6"",""NL"":""6"",""East Frisia"":""6"",""DE"":""7"",""AT"":""3"",""CH"":""5"",""DK"":""8"",""NO"":""3"",""SE"":""5""}"
Annetto,M,"{""IT"":""1""}"
Anneus,M,"{""East Frisia"":""1""}"
Annewil,?,"{""NL"":""1""}"
Anney,F,"{""IS"":""1""}"
Anni,F,"{""East Frisia"":""5"",""DE"":""4"",""AT"":""5"",""CH"":""4"",""DK"":""7"",""SE"":""1"",""FI"":""5"",""EE"":""5""}"
Annibale,M,"{""IT"":""3""}"
Annica,F,"{""DK"":""1"",""SE"":""5""}"
Annick,F,"{""FR"":""7"",""BE"":""6"",""LU"":""6"",""CH"":""3""}"
Annie,F,"{""GB"":""7"",""US"":""5"",""MT"":""3"",""FR"":""7"",""BE"":""7"",""LU"":""4"",""NL"":""7"",""East Frisia"":""1"",""DE"":""1"",""AT"":""1"",""CH"":""3"",""DK"":""6"",""NO"":""5"",""SE"":""4"",""AM"":""5""}"
Anniek,F,"{""BE"":""1"",""NL"":""1""}"
Annig,F,"{""NL"":""1""}"
Annigje,F,"{""NL"":""1""}"
Anniina,F,"{""FI"":""4""}"
Annija,F,"{""LV"":""2""}"
Annik,M,"{""DE"":""1"",""CH"":""1""}"
Annika,F,"{""BE"":""1"",""NL"":""2"",""East Frisia"":""4"",""DE"":""4"",""AT"":""1"",""CH"":""1"",""DK"":""4"",""NO"":""1"",""SE"":""8"",""FI"":""4"",""EE"":""7""}"
Annikka,F,"{""FI"":""1""}"
Annikki,F,"{""FI"":""8""}"
Annina,F,"{""IT"":""2"",""DE"":""1"",""AT"":""1"",""FI"":""3""}"
Annine,F,"{""DK"":""1""}"
An Ning,?,"{""CN"":""1""}"
Annino,M,"{""IT"":""1""}"
Annique,F,"{""BE"":""1""}"
Annita,F,"{""IT"":""3"",""NL"":""2"",""East Frisia"":""2""}"
Annito,M,"{""IT"":""1""}"
Annja,F,"{""East Frisia"":""1""}"
Annkathrin,F,"{""DE"":""1""}"
Annkatrin,F,"{""East Frisia"":""1"",""DE"":""1""}"
Annliese,F,"{""AT"":""1""}"
Annmari,F,"{""FI"":""1""}"
AnnMarie,F,"{""US"":""2""}"
Anno,M,"{""NL"":""2"",""East Frisia"":""1""}"
Annoeska,F,"{""NL"":""1""}"
Annonciade,F,"{""FR"":""1""}"
Annot,F,"{""GB"":""1""}"
Annu,F,"{""FI"":""1""}"
Annukka,F,"{""FI"":""3""}"
Annunciata,F,"{""IT"":""2""}"
Annunciato,M,"{""IT"":""1""}"
Annunzia,F,"{""IT"":""1""}"
Annunziata,F,"{""IT"":""5"",""CH"":""1""}"
Annunziatina,F,"{""IT"":""1""}"
Annunziato,M,"{""IT"":""1""}"
Annunzio,M,"{""IT"":""1""}"
Annunzjato,M,"{""MT"":""1""}"
Annushka,F,"{""MD"":""1""}"
Annuska,F,"{""NL"":""1""}"
Annwyl,F,"{""GB"":""1""}"
Anny,F,"{""BE"":""5"",""NL"":""4"",""East Frisia"":""2"",""CH"":""4"",""DK"":""5"",""NO"":""2""}"
Anný,F,"{""IS"":""3""}"
Ano,M,"{""FI"":""1""}"
Anoek,F,"{""NL"":""1""}"
Anoeska,F,"{""NL"":""1""}"
Anona,F,"{""GB"":""1""}"
Anostol,M,"{""BG"":""1""}"
Anouar,M,"{""SA/IR"":""3""}"
Anouchka,F,"{""BE"":""1"",""CH"":""1""}"
Anouck,F,"{""NL"":""1""}"
Anouk,F,"{""FR"":""1"",""BE"":""3"",""LU"":""5"",""NL"":""4"",""CH"":""2""}"
Anouschka,F,"{""DE"":""1"",""CH"":""1""}"
Anoush,F,"{""AM"":""1""}"
An Ping,?,"{""CN"":""2""}"
An Qi,?,"{""CN"":""1""}"
Anri,F,"{""JP"":""3""}"
Anrich,M,"{""DE"":""1""}"
An Ru,?,"{""CN"":""1""}"
Ans,F,"{""BE"":""1"",""NL"":""7""}"
Ansa,F,"{""FI"":""4"",""TR"":""2"",""SA/IR"":""1""}"
Ansaldo,M,"{""IT"":""1""}"
Ansar,M,"{""KZ/UZ/.etc"":""2"",""SA/IR"":""1""}"
Ansbert,M,"{""DE"":""1""}"
Ansel,M,"{""GB"":""1"",""US"":""1""}"
Anselm,M,"{""DE"":""1"",""AT"":""1"",""CH"":""1"",""FI"":""2""}"
Anselma,F,"{""IT"":""1"",""ES"":""1""}"
Anselme,?M,"{""FR"":""1""}"
Anselmi,M,"{""FI"":""2""}"
Anselmo,M,"{""IT"":""3"",""PT"":""3"",""ES"":""3"",""CH"":""1""}"
Ansgar,M,"{""East Frisia"":""2"",""DE"":""2"",""AT"":""1"",""CH"":""1"",""NO"":""2"",""SE"":""1""}"
Ansgard,F,"{""DE"":""1""}"
An Sheng,?,"{""CN"":""1""}"
An Shi,?,"{""CN"":""1""}"
Anshu,F,"{""IN/LK"":""4""}"
Ansi,M,"{""AL"":""2""}"
Ansis,M,"{""LV"":""4""}"
Ansje,F,"{""NL"":""1""}"
Ansley,F,"{""US"":""1""}"
Anson,M,"{""GB"":""1"",""US"":""1""}"
Anssi,M,"{""FI"":""5""}"
Anstein,M,"{""NO"":""1""}"
Ant,M,"{""NL"":""5""}"
Anta,F,"{""LV"":""5""}"
An Tai,?,"{""CN"":""1""}"
Antal,M,"{""HU"":""7""}"
Antamo,M,"{""FI"":""1""}"
Antanas,M,"{""LT"":""A""}"
Antanė,F,"{""LT"":""1""}"
Antanina,F,"{""LT"":""7""}"
Antchen,F,"{""East Frisia"":""3""}"
Antcho,M,"{""BG"":""1""}"
Ante,M,"{""BA"":""6"",""HR"":""9""}"
Antea,F,"{""IT"":""1"",""HR"":""1""}"
Antenore,M,"{""IT"":""1""}"
Anteo,M,"{""IT"":""1""}"
Antera,F,"{""ES"":""1""}"
Antero,M,"{""IT"":""1"",""PT"":""2"",""ES"":""1"",""CH"":""1"",""FI"":""9""}"
Anteus,M,"{""East Frisia"":""1""}"
Anthea,F,"{""GB"":""2"",""US"":""1"",""IN/LK"":""1""}"
Anthelme,M,"{""FR"":""1""}"
Anthi,F,"{""GR"":""3""}"
Anthime,M,"{""FR"":""1""}"
Anthimos,M,"{""GR"":""1""}"
Anthippi,F,"{""GR"":""1""}"
Anthon,M,"{""NL"":""1""}"
Anthonie,?,"{""NL"":""1""}"
Anthony,M,"{""GB"":""8"",""IE"":""7"",""US"":""7"",""MT"":""A"",""FR"":""6"",""BE"":""4"",""LU"":""3"",""CH"":""3"",""NO"":""2"",""IN/LK"":""3""}"
Anthoula,F,"{""GR"":""4""}"
Anti,M,"{""EE"":""6""}"
Antica,F,"{""HR"":""6""}"
Antigona,F,"{""Kosovo"":""5""}"
Antigone,F,"{""GR"":""1""}"
Antigoni,F,"{""GR"":""5""}"
Antim,M,"{""BG"":""1""}"
Antima,F,"{""IT"":""1"",""BG"":""1"",""IN/LK"":""1""}"
Antimo,M,"{""IT"":""2""}"
Antina,F,"{""NL"":""1"",""GR"":""1""}"
Antine,F,"{""East Frisia"":""2""}"
An Ting,?,"{""CN"":""1""}"
Antino,M,"{""East Frisia"":""1""}"
Antinus,M,"{""East Frisia"":""1""}"
Antioca,F,"{""IT"":""1""}"
Antioco,M,"{""IT"":""1""}"
Antione,M,"{""US"":""1""}"
Antja,F,"{""East Frisia"":""1"",""DE"":""1""}"
Antje,F,"{""BE"":""1"",""NL"":""4"",""East Frisia"":""6"",""DE"":""6"",""AT"":""1"",""CH"":""2""}"
Antjedine,F,"{""East Frisia"":""1""}"
Antjelina,F,"{""East Frisia"":""1""}"
Antjeline,F,"{""East Frisia"":""1""}"
Antke,F,"{""East Frisia"":""2""}"
Antkea,F,"{""East Frisia"":""1""}"
Antkeo,M,"{""East Frisia"":""1""}"
Antli,M,"{""FI"":""1""}"
Anto,M,"{""EE"":""1"",""BA"":""6"",""HR"":""6"",""ME"":""1""}"
Antoan,M,"{""BG"":""1""}"
Antoanela,F,"{""RO"":""1""}"
Antoanella,F,"{""RO"":""1""}"
Antoaneta,F,"{""RO"":""4"",""BG"":""6""}"
Antoin,M,"{""NL"":""1""}"
Antoine,M,"{""MT"":""5"",""FR"":""6"",""BE"":""6"",""LU"":""8"",""NL"":""3"",""CH"":""4""}"
Antoinette,F,"{""IE"":""3"",""US"":""3"",""MT"":""7"",""FR"":""5"",""BE"":""5"",""LU"":""6"",""NL"":""4"",""CH"":""5""}"
Antolin,M,"{""ES"":""3""}"
Antolina,F,"{""ES"":""1""}"
Antolino,M,"{""ES"":""1""}"
Anton,M,"{""MT"":""5"",""BE"":""2"",""NL"":""6"",""East Frisia"":""5"",""DE"":""5"",""AT"":""8"",""CH"":""7"",""IS"":""6"",""DK"":""5"",""NO"":""3"",""SE"":""4"",""FI"":""3"",""EE"":""4"",""SK"":""8"",""RO"":""9"",""BG"":""6"",""BA"":""4"",""HR"":""3"",""SI"":""8"",""AL"":""4"",""RU"":""8"",""BY"":""7"",""MD"":""3"",""UA"":""6"",""KZ/UZ/.etc"":""5""}"
Antonache,M,"{""RO"":""1""}"
Antone,M,"{""RO"":""2""}"
Antonel,M,"{""RO"":""1""}"
Antonela,F,"{""RO"":""2"",""HR"":""5""}"
Antonella,F,"{""IT"":""7"",""MT"":""3"",""CH"":""4"",""RO"":""1""}"
Antonello,M,"{""IT"":""4"",""CH"":""1""}"
Antoneta,F,"{""RO"":""3"",""Kosovo"":""2"",""AL"":""6""}"
Antonetta,F,"{""IT"":""1""}"
Antonette,F,"{""US"":""1"",""East Frisia"":""1""}"
Antoni,M,"{""ES"":""3"",""East Frisia"":""2"",""CH"":""1"",""LT"":""1"",""PL"":""4"",""BG"":""2"",""BA"":""2"",""MK"":""3""}"
Antonia,F,"{""IT"":""7"",""MT"":""6"",""ES"":""8"",""East Frisia"":""2"",""DE"":""3"",""AT"":""5"",""CH"":""4"",""RO"":""2"",""BG"":""4"",""GR"":""6"",""UA"":""3""}"
Antónia,F,"{""PT"":""4"",""SK"":""6"",""HU"":""3""}"
Antonía,F,"{""IS"":""2""}"
Antonica,F,"{""RO"":""2""}"
Antonie,F,"{""FR"":""1"",""East Frisia"":""3"",""DE"":""2"",""AT"":""2"",""CH"":""1"",""NO"":""1"",""CZ"":""5""}"
Antoniea,F,"{""RO"":""1""}"
Antonien,F,"{""NL"":""1""}"
Antonieta,F,"{""PT"":""3"",""ES"":""1"",""RO"":""1""}"
Antonietta,F,"{""IT"":""8"",""CH"":""3""}"
Antonietto,M,"{""IT"":""1""}"
Antonija,F,"{""EE"":""1"",""LV"":""4"",""BG"":""4"",""BA"":""6"",""HR"":""6"",""MK"":""2"",""RS"":""2"",""SI"":""6""}"
Antonije,F,"{""Kosovo"":""1""}"
Antonim,M,"{""RO"":""1""}"
Antonin,M,"{""FR"":""3"",""BE"":""1"",""CH"":""1""}"
Antonín,M,"{""CZ"":""8"",""SK"":""2""}"
Antonina,F,"{""IT"":""5"",""ES"":""2"",""CH"":""1"",""EE"":""2"",""PL"":""4"",""BG"":""4"",""RU"":""5"",""BY"":""4"",""MD"":""3"",""UA"":""5"",""AZ"":""4"",""KZ/UZ/.etc"":""4""}"
Antonine,F,"{""FR"":""1""}"
Antonino,M,"{""IT"":""7"",""ES"":""2"",""CH"":""2""}"
Antonio,M,"{""US"":""5"",""IT"":""A"",""MT"":""4"",""ES"":""A"",""FR"":""3"",""BE"":""5"",""CH"":""7"",""RO"":""2"",""BA"":""4"",""HR"":""3""}"
António,M,"{""PT"":""B""}"
Antonios,M,"{""GR"":""8""}"
Antonipillai,M,"{""IN/LK"":""2""}"
Antonis,M,"{""GR"":""4""}"
Antoniu,M,"{""RO"":""3""}"
Antonius,M,"{""BE"":""3"",""NL"":""1"",""East Frisia"":""2"",""DE"":""1"",""AT"":""1"",""CH"":""1""}"
Antoniya,F,"{""BG"":""4""}"
Antons,M,"{""LV"":""7""}"
Antony,M,"{""GB"":""5"",""MT"":""1"",""IN/LK"":""5""}"
Antoon,M,"{""BE"":""4"",""NL"":""4""}"
Antosia,F,"{""LT"":""1""}"
Antoun,M,"{""SA/IR"":""2""}"
Antra,F,"{""LV"":""6""}"
Ants,M,"{""EE"":""6"",""LV"":""3""}"
Antsje,F,"{""NL"":""1""}"
Antti,M,"{""FI"":""8"",""EE"":""1""}"
Antto,M,"{""FI"":""2""}"
Antu,M,"{""EE"":""1""}"
Antun,M,"{""HR"":""6""}"
Antwan,M,"{""US"":""1"",""NL"":""1""}"
Antwon,M,"{""US"":""1""}"
Antxon,M,"{""ES"":""1""}"
Anu,F,"{""FI"":""6"",""EE"":""8"",""IN/LK"":""3""}"
Anuar,M,"{""KZ/UZ/.etc"":""6""}"
Anuja,F,"{""IN/LK"":""1""}"
Anunciação,?F,"{""PT"":""2""}"
Anunciación,F,"{""ES"":""3""}"
Anupam,M,"{""IN/LK"":""4""}"
Anupama,F,"{""IN/LK"":""5""}"
Anupoorna,F,"{""IN/LK"":""2""}"
Anupras,M,"{""LT"":""1""}"
Anuradha,F,"{""IN/LK"":""5""}"
Anusca,F,"{""IT"":""1""}"
Anuschka,F,"{""East Frisia"":""2"",""DE"":""1"",""CH"":""1"",""BG"":""1""}"
Anuška,F,"{""SI"":""1""}"
Anush,F,"{""AM"":""6""}"
Anushavan,M,"{""AM"":""5""}"
Anushka,F,"{""BG"":""1""}"
Anushree,F,"{""IN/LK"":""1""}"
Anushya,F,"{""IN/LK"":""1""}"
Anuka,F,"{""SI"":""1""}"
Anusuya,F,"{""IN/LK"":""2""}"
Anuta,F,"{""RO"":""3""}"
Anvar,M,"{""AZ"":""2"",""KZ/UZ/.etc"":""5""}"
Anwaar,M,"{""SA/IR"":""3""}"
Anwar,M,"{""SA/IR"":""6""}"
Anxhela,F,"{""AL"":""1""}"
An Xiang,?,"{""CN"":""1""}"
Anxo,M,"{""ES"":""1""}"
Anya,F,"{""GB"":""1"",""US"":""1"",""NL"":""1"",""BY"":""4""}"
An You,?,"{""CN"":""1""}"
An Yu,?,"{""CN"":""1""}"
Anyuta,F,"{""BG"":""2""}"
Anže,M,"{""SI"":""4""}"
Anžela,F,"{""EE"":""1"",""LV"":""1"",""MK"":""1""}"
Anželika,F,"{""EE"":""2"",""LV"":""1""}"
Anzhela,F,"{""RU"":""2"",""BY"":""4"",""MD"":""2"",""UA"":""5"",""AM"":""4"",""KZ/UZ/.etc"":""2""}"
Anzhelika,F,"{""RU"":""5"",""BY"":""3"",""UA"":""5"",""KZ/UZ/.etc"":""4""}"
An Zhen,?,"{""CN"":""1""}"
Anzor,M,"{""GE"":""4""}"
Anzori,F,"{""GE"":""3""}"
Ao,?,"{""CN"":""3"",""JP"":""1""}"
Aodh,M,"{""IE"":""1""}"
Aodhan,M,"{""GB"":""1""}"
Aodhán,M,"{""IE"":""1""}"
Aodren,M,"{""FR"":""1""}"
Aoi,F,"{""JP"":""4""}"
Aoibheann,F,"{""GB"":""1"",""IE"":""2""}"
Aoibhínn,F,"{""IE"":""1""}"
Aoife,F,"{""IE"":""7""}"
Aoiffe,F,"{""IE"":""1""}"
Aoko,F,"{""JP"":""1""}"
Aonghas,M,"{""GB"":""1""}"
Aonghus,M,"{""GB"":""1"",""IE"":""1""}"
Ao Shuang,?,"{""CN"":""1""}"
Ap,M,"{""GB"":""1"",""NL"":""2""}"
Aparajita,F,"{""IN/LK"":""3""}"
Aparicio,?F,"{""ES"":""1""}"
Aparna,F,"{""IN/LK"":""5""}"
Aphroditi,F,"{""GR"":""1""}"
Apolinar,M,"{""ES"":""1""}"
Apolinaras,M,"{""LT"":""3""}"
Apolinário,M,"{""PT"":""3""}"
Apolino,M,"{""PT"":""1""}"
Apollinaire,M,"{""FR"":""1""}"
Apolline,F,"{""FR"":""1"",""BE"":""1""}"
Apollo,M,"{""GR"":""1""}"
Apollon,M,"{""AL"":""1""}"
Apollonia,F,"{""IT"":""2"",""GR"":""1""}"
Apollonie,F,"{""FR"":""1""}"
Apollonio,M,"{""IT"":""1""}"
Apolonia,F,"{""PL"":""2"",""CZ"":""2"",""SK"":""2""}"
Apolonija,F,"{""LT"":""5""}"
Apoloniusz,M,"{""PL"":""1""}"
Apostol,M,"{""RO"":""2"",""BG"":""4"",""MK"":""2"",""AL"":""4""}"
Apostolache,M,"{""RO"":""1""}"
Apostolia,F,"{""GR"":""2""}"
Apostolica,F,"{""RO"":""1""}"
Apostolos,M,"{""GR"":""7""}"
Appie,?M,"{""NL"":""3""}"
Appio,M,"{""IT"":""1""}"
Appolinaire,?M,"{""FR"":""1""}"
Appoline,F,"{""FR"":""1""}"
Appolonie,F,"{""FR"":""1""}"
Apputhurai,M,"{""IN/LK"":""3""}"
Appy,M,"{""NL"":""1""}"
April,F,"{""GB"":""2"",""US"":""5""}"
Aqif,M,"{""AL"":""4""}"
Aqil,M,"{""AZ"":""2"",""SA/IR"":""3""}"
Aqila,F,"{""SA/IR"":""2""}"
Aquiles,M,"{""PT"":""1""}"
Aquilina,F,"{""IT"":""1"",""ES"":""2""}"
Aquilino,M,"{""IT"":""1"",""PT"":""1"",""ES"":""3""}"
Ara,M,"{""AM"":""7""}"
Arabella,F,"{""GB"":""1"",""IT"":""1"",""DE"":""1"",""AT"":""1"",""RO"":""1""}"
Arabelle,F,"{""FR"":""1""}"
Arabinda,M,"{""IN/LK"":""3""}"
Araceli,F,"{""ES"":""5""}"
Aracelis,F,"{""ES"":""1""}"
Aradhana,F,"{""IN/LK"":""3""}"
Arakel,M,"{""AM"":""1""}"
Araksya,F,"{""AM"":""5""}"
Aral,M,"{""TR"":""1""}"
Aralda,F,"{""IT"":""1""}"
Araldo,M,"{""IT"":""1""}"
Aram,M,"{""AM"":""8"",""AZ"":""3"",""SA/IR"":""2""}"
Aramais,M,"{""AM"":""5""}"
Aramis,M,"{""IT"":""1""}"
Aranca,F,"{""RO"":""1""}"
Aran<ð>el,M,"{""ME"":""1"",""RS"":""3""}"
Aranğel,M,"{""ME"":""1"",""RS"":""3""}"
Aranit,M,"{""AL"":""3""}"
Aranita,F,"{""AL"":""1""}"
Aranka,F,"{""NL"":""1"",""HU"":""5"",""RS"":""1""}"
Arantxa,F,"{""ES"":""1""}"
Arantza,F,"{""ES"":""1""}"
Arantzazu,F,"{""ES"":""1""}"
Aranwen,F,"{""GB"":""1""}"
Aránzazu,F,"{""ES"":""4""}"
Ararat,M,"{""AM"":""5""}"
Aras,M,"{""LT"":""1"",""TR"":""2"",""SA/IR"":""2""}"
Arasch,M,"{""SA/IR"":""2""}"
Arash,M,"{""SA/IR"":""4""}"
Arata,?F,"{""JP"":""2""}"
Araújo,M,"{""PT"":""1""}"
Aravinthan,M,"{""IN/LK"":""3""}"
Arax,F,"{""AM"":""2""}"
Arayik,M,"{""AM"":""5""}"
Araz,M,"{""AZ"":""3""}"
Arba,F,"{""AL"":""2""}"
Arbana,F,"{""Kosovo"":""2"",""AL"":""3""}"
Arbel,M,"{""IL"":""1""}"
Arben,M,"{""Kosovo"":""7"",""MK"":""5"",""ME"":""2"",""AL"":""8""}"
Arbenita,F,"{""Kosovo"":""4""}"
Arbënor,M,"{""Kosovo"":""1""}"
Arbënora,F,"{""Kosovo"":""1""}"
Arber,M,"{""AL"":""5""}"
Arbër,M,"{""Kosovo"":""4"",""AL"":""4""}"
Arberesha,F,"{""AL"":""1""}"
Arbëreshë,F,"{""Kosovo"":""3""}"
Arbërie,F,"{""Kosovo"":""3""}"
Arbi,M,"{""AL"":""2""}"
Arbnor,M,"{""Kosovo"":""4""}"
Arbnora,F,"{""Kosovo"":""1""}"
Arbnore,F,"{""Kosovo"":""5""}"
Arcade,M,"{""RO"":""1""}"
Arcadia,F,"{""IT"":""1"",""ES"":""1""}"
