Name,Gender,Origin
Firouz,M,"{""Arabia/Persia"":""3""}"
Firoz,M,"{""Arabia/Persia"":""3""}"
Firth,M,"{""Great Britain"":""1""}"
Firu,M,"{""Romania"":""1""}"
Firuta,F,"{""Romania"":""2""}"
Firuz,M,"{""Kazakhstan, Uzbekistan, etc."":""4""}"
Firuza,F,"{""Azerbaijan"":""5"",""Kazakhstan, Uzbekistan, etc."":""3""}"
Firyal,F,"{""Arabia/Persia"":""1""}"
Firyuza,F,"{""Kazakhstan, Uzbekistan, etc."":""1""}"
Fisnik,M,"{""Kosovo"":""4"",""North Macedonia"":""2"",""Albania"":""5""}"
Fisnike,F,"{""Kosovo"":""1""}"
Fita,F,"{""Romania"":""1""}"
Fitim,M,"{""Kosovo"":""6"",""Albania"":""5""}"
Fitnat,F,"{""Turkey"":""1""}"
Fitnete,F,"{""Kosovo"":""4"",""Albania"":""2"",""Turkey"":""1""}"
Fiton,M,"{""Kosovo"":""3""}"
Fitor,M,"{""Albania"":""1""}"
Fitore,F,"{""Kosovo"":""6"",""Albania"":""1""}"
Five,M,"{""Romania"":""1""}"
Fixhrie,F,"{""Kosovo"":""1""}"
Fjalar,M,"{""Iceland"":""2""}"
Fjodor,M,"{""Estonia"":""3"",""Albania"":""3"",""Ukraine"":""3""}"
Fjölnir,M,"{""Iceland"":""3""}"
Fjóla,F,"{""Iceland"":""6""}"
Fjolla,F,"{""Kosovo"":""5""}"
Fjoralba,F,"{""Albania"":""3""}"
Fjorda,F,"{""Albania"":""1""}"
Fjorela,F,"{""Albania"":""1""}"
Fjorentina,F,"{""Albania"":""1""}"
Flakron,M,"{""Kosovo"":""1""}"
Flaminia,F,"{""Italy"":""1""}"
Flaminio,M,"{""Italy"":""1""}"
Flamur,M,"{""Kosovo"":""4"",""Albania"":""6""}"
Flavia,F,"{""Italy"":""4"",""Spain"":""1"",""Switzerland"":""3"",""Romania"":""3""}"
Flávia,F,"{""Portugal"":""1""}"
Flavian,M,"{""Romania"":""1""}"
Flaviana,F,"{""Italy"":""1"",""Romania"":""1""}"
Flaviano,M,"{""Italy"":""2""}"
Flavie,F,"{""France"":""2"",""Belgium"":""1""}"
Flavien,M,"{""France"":""2"",""Switzerland"":""1""}"
Flavienne,F,"{""France"":""1""}"
Flavio,M,"{""Italy"":""5"",""Malta"":""1"",""Spain"":""1"",""Switzerland"":""3""}"
Flávio,M,"{""Portugal"":""1""}"
Flaviu,M,"{""Romania"":""3""}"
Flavius,M,"{""Romania"":""2""}"
Flemming,M,"{""Denmark"":""8"",""Norway"":""3""}"
Fletcher,M,"{""Great Britain"":""1"",""United States"":""1""}"
Fleur,F,"{""Malta"":""4"",""France"":""1""}"
Fleurette,F,"{""France"":""1""}"
Fleuriane,F,"{""France"":""1""}"
Fleurine,F,"{""France"":""1""}"
Fleury,M,"{""France"":""1""}"
Flip,M,"{""Netherlands"":""1""}"
Fllanza,F,"{""Kosovo"":""3""}"
Floare,F,"{""Romania"":""5""}"
Floarea,F,"{""Romania"":""7""}"
Flokart,M,"{""Kosovo"":""1""}"
Flóki,M,"{""Iceland"":""2""}"
Floor,?,"{""Belgium"":""1"",""Netherlands"":""3""}"
Floortje,F,"{""Netherlands"":""1""}"
Flor,F,"{""Italy"":""1"",""Spain"":""3"",""Belgium"":""1""}"
Flora,F,"{""Great Britain"":""3"",""United States"":""2"",""Italy"":""5"",""Portugal"":""2"",""Spain"":""4"",""France"":""3"",""Belgium"":""3"",""Germany"":""1"",""Austria"":""2"",""Switzerland"":""3"",""Bulgaria"":""2"",""Kosovo"":""5"",""North Macedonia"":""4"",""Montenegro"":""1"",""Albania"":""7"",""Greece"":""2"",""Armenia"":""5"",""Azerbaijan"":""2""}"
Flóra,F,"{""Hungary"":""2""}"
Floran,M,"{""France"":""1"",""Albania"":""1""}"
Floranda,F,"{""Kosovo"":""1""}"
Florane,F,"{""France"":""1""}"
Florbela,F,"{""Portugal"":""1""}"
Flore,F,"{""France"":""2"",""Belgium"":""2"",""Luxembourg"":""1"",""Switzerland"":""1"",""Romania"":""3""}"
Florea,F,"{""Romania"":""7""}"
Floréal,?M,"{""France"":""1""}"
Florel,M,"{""Romania"":""1""}"
Florela,F,"{""Romania"":""1""}"
Florelle,F,"{""France"":""1""}"
Floren,M,"{""Spain"":""1""}"
Florenc,M,"{""Albania"":""4""}"
Florence,F,"{""Great Britain"":""7"",""Ireland"":""2"",""United States"":""4"",""France"":""7"",""Belgium"":""5"",""Luxembourg"":""5"",""Switzerland"":""5""}"
Florencia,F,"{""Spain"":""4""}"
Florência,F,"{""Portugal"":""1""}"
Florencio,M,"{""Spain"":""5""}"
Florene,F,"{""United States"":""1""}"
Florent,M,"{""France"":""5"",""Belgium"":""4"",""Luxembourg"":""4"",""Switzerland"":""1"",""Kosovo"":""4"",""Albania"":""2""}"
Florenta,F,"{""Romania"":""4""}"
Florentia,F,"{""Greece"":""2""}"
Florentien,F,"{""Netherlands"":""1""}"
Florentin,M,"{""Germany"":""1"",""Austria"":""1"",""Switzerland"":""1"",""Romania"":""4"",""Moldova"":""2""}"
Florentina,F,"{""Italy"":""1"",""Spain"":""4"",""Austria"":""1"",""Switzerland"":""1"",""Romania"":""6"",""Kosovo"":""4"",""North Macedonia"":""2"",""Albania"":""1""}"
Florentine,F,"{""France"":""1"",""Belgium"":""2"",""Luxembourg"":""2"",""Netherlands"":""1"",""Germany"":""1"",""Austria"":""1"",""Switzerland"":""1""}"
Florentino,M,"{""Portugal"":""2"",""Spain"":""4""}"
Florentius,M,"{""Germany"":""1""}"
Florenz,M,"{""Germany"":""1"",""Switzerland"":""1""}"
Florenza,F,"{""Italy"":""1""}"
Florenzo,M,"{""Italy"":""1""}"
Flores,F,"{""Spain"":""1""}"
Floresha,F,"{""Albania"":""2""}"
Florestan,M,"{""France"":""1""}"
Florestine,F,"{""France"":""1""}"
Florette,F,"{""France"":""1""}"
Floria,F,"{""Italy"":""1""}"
Florian,M,"{""France"":""5"",""Belgium"":""3"",""East Frisia"":""4"",""Germany"":""5"",""Austria"":""6"",""Switzerland"":""5"",""Romania"":""6"",""Albania"":""5""}"
Florián,M,"{""Slovakia"":""4""}"
Floriana,F,"{""Italy"":""3"",""Portugal"":""1"",""Spain"":""1"",""Austria"":""1"",""Switzerland"":""1"",""Romania"":""3"",""Kosovo"":""1""}"
Floriane,F,"{""France"":""3"",""Belgium"":""1"",""Austria"":""1"",""Switzerland"":""2""}"
Florianne,F,"{""France"":""1"",""Netherlands"":""1"",""Switzerland"":""1""}"
Floriano,M,"{""Italy"":""2"",""Switzerland"":""1""}"
Floriant,M,"{""France"":""1""}"
Florica,F,"{""Romania"":""8"",""Moldova"":""2""}"
Floricica,F,"{""Romania"":""1""}"
Flórido,M,"{""Portugal"":""1""}"
Floridor,M,"{""Romania"":""1""}"
Florie,F,"{""France"":""1"",""Kosovo"":""6""}"
Floriean,M,"{""Romania"":""1""}"
Florien,M,"{""France"":""1""}"
Florient,M,"{""France"":""1""}"
Florijan,M,"{""Croatia"":""2"",""Slovenia"":""2""}"
Florije,F,"{""Kosovo"":""6""}"
Florika,F,"{""North Macedonia"":""2"",""Albania"":""2""}"
Florim,M,"{""Kosovo"":""5"",""Albania"":""1""}"
Florimond,M,"{""France"":""1""}"
Florin,M,"{""Romania"":""8"",""Kosovo"":""3"",""Moldova"":""2""}"
Florina,F,"{""Italy"":""1"",""Romania"":""5"",""Albania"":""2""}"
Florinda,F,"{""Italy"":""2"",""Portugal"":""4"",""Spain"":""1"",""Switzerland"":""1"",""Albania"":""4""}"
Florindo,M,"{""Italy"":""2"",""Portugal"":""3"",""Spain"":""1"",""Switzerland"":""1""}"
Florine,F,"{""United States"":""1"",""France"":""2"",""Belgium"":""2"",""Netherlands"":""1"",""Germany"":""1"",""Austria"":""1"",""Switzerland"":""1""}"
Florinel,M,"{""Romania"":""3""}"
Florinela,F,"{""Romania"":""2""}"
Florinka,F,"{""Bulgaria"":""1""}"
Florino,M,"{""Italy"":""1""}"
Florio,M,"{""Italy"":""1""}"
Floris,M,"{""Italy"":""1"",""France"":""1"",""Belgium"":""1"",""Netherlands"":""3""}"
Florita,F,"{""Romania"":""1""}"
Florjan,M,"{""Slovenia"":""1"",""Albania"":""3""}"
Floro,M,"{""Italy"":""1"",""Spain"":""1""}"
Floros,M,"{""Greece"":""1""}"
Florrie,F,"{""Great Britain"":""1""}"
Florry,M,"{""Great Britain"":""1""}"
Flosi,M,"{""Iceland"":""3""}"
Flossie,F,"{""United States"":""1""}"
Floy,F,"{""United States"":""1""}"
Floyd,M,"{""United States"":""4""}"
Flurije,F,"{""Kosovo"":""1""}"
Flurim,M,"{""Kosovo"":""1""}"
Flurin,M,"{""Switzerland"":""1""}"
Flurina,F,"{""Switzerland"":""2""}"
Flutur,F,"{""Kosovo"":""1""}"
Flutura,F,"{""Montenegro"":""1"",""Albania"":""6""}"
Flynn,M,"{""United States"":""1""}"
Focke,?M,"{""East Frisia"":""2""}"
Focko,M,"{""East Frisia"":""4""}"
Foeke,M,"{""Netherlands"":""2""}"
Foekje,F,"{""Netherlands"":""2"",""East Frisia"":""1""}"
Foelke,F,"{""East Frisia"":""1""}"
Fönn,F,"{""Iceland"":""2""}"
Fohlke,F,"{""East Frisia"":""1""}"
Foivos,M,"{""Greece"":""3""}"
Fok,?,"{""Netherlands"":""1""}"
Foka,F,"{""Netherlands"":""1""}"
Fokje,F,"{""Netherlands"":""3""}"
Fokka,F,"{""East Frisia"":""1""}"
Fokke,M,"{""Netherlands"":""4""}"
Fokken,M,"{""East Frisia"":""1""}"
Fokko,M,"{""Netherlands"":""2"",""East Frisia"":""3""}"
Fola,?,"{""Great Britain"":""1""}"
Folco,M,"{""Italy"":""1""}"
Folf,M,"{""East Frisia"":""1""}"
Folgert,M,"{""Netherlands"":""1"",""East Frisia"":""1""}"
Folina,F,"{""East Frisia"":""1"",""Greece"":""1""}"
Foline,F,"{""East Frisia"":""3""}"
Folke,M,"{""Netherlands"":""1"",""Sweden"":""5""}"
Folkea,F,"{""East Frisia"":""1""}"
Folkeline,F,"{""East Frisia"":""1""}"
Folker,M,"{""East Frisia"":""2"",""Germany"":""1"",""Austria"":""1""}"
Folkert,M,"{""Netherlands"":""3"",""East Frisia"":""4""}"
Folkeus,M,"{""East Frisia"":""1""}"
Folkhard,M,"{""Germany"":""1""}"
Folkhardt,M,"{""Germany"":""1""}"
Folkhart,M,"{""Germany"":""1""}"
Folkje,F,"{""Netherlands"":""1""}"
Folkmar,M,"{""East Frisia"":""2""}"
Folko,M,"{""East Frisia"":""1"",""Germany"":""1""}"
Folla,F,"{""East Frisia"":""1""}"
Folline,F,"{""East Frisia"":""1""}"
Follrich,M,"{""Germany"":""1""}"
Folma,F,"{""East Frisia"":""1""}"
Folmer,M,"{""Denmark"":""3""}"
Folmine,F,"{""East Frisia"":""2""}"
Folrat,M,"{""East Frisia"":""1""}"
Folrich,M,"{""East Frisia"":""1""}"
Foltje,F,"{""East Frisia"":""1""}"
Fonda,F,"{""United States"":""1""}"
Fons,M,"{""Netherlands"":""4""}"
Fontana,M,"{""Italy"":""1""}"
Fooke,?,"{""East Frisia"":""2""}"
Foolke,?,"{""East Frisia"":""1""}"
Foppe,M,"{""Netherlands"":""2""}"
Forbes,M,"{""Great Britain"":""1""}"
Forest,M,"{""United States"":""1""}"
Foroogh,F,"{""Arabia/Persia"":""3""}"
Forough,F,"{""Arabia/Persia"":""3""}"
Forrest,M,"{""United States"":""2""}"
Fortuna,F,"{""Italy"":""2""}"
Fortunat,M,"{""Switzerland"":""1""}"
Fortunata,F,"{""Italy"":""3"",""Spain"":""1""}"
Fortunatas,M,"{""Lithuania"":""1""}"
Fortunato,M,"{""Italy"":""4"",""Malta"":""3"",""Spain"":""2"",""Switzerland"":""1""}"
Fortuné,M,"{""France"":""1""}"
Fortunée,F,"{""France"":""1""}"
Fosca,F,"{""Italy"":""2""}"
Fosco,M,"{""Italy"":""1""}"
Foster,M,"{""United States"":""1""}"
Foteini,F,"{""Greece"":""7""}"
Fotini,F,"{""Albania"":""3"",""Greece"":""7""}"
Fotios,M,"{""Greece"":""5""}"
Fotis,M,"{""Greece"":""4""}"
Foto,M,"{""Albania"":""3""}"
Fotula,F,"{""Greece"":""1""}"
Fouad,M,"{""Arabia/Persia"":""6""}"
Fouke,?,"{""Netherlands"":""1""}"
Fouzia,F,"{""Arabia/Persia"":""3""}"
Frachia,F,"{""Israel"":""1""}"
Fradel,F,"{""Israel"":""1""}"
Fränze,F,"{""Germany"":""1""}"
Fränzi,F,"{""Germany"":""1"",""Austria"":""1"",""Switzerland"":""3""}"
Fraga,F,"{""Romania"":""1""}"
Fragkiskos,M,"{""Greece"":""4""}"
Fragkoula,F,"{""Greece"":""1""}"
Fraida,F,"{""Israel"":""3""}"
Fraidel,F,"{""Israel"":""1""}"
Framhild,F,"{""Germany"":""1""}"
Fran,F,"{""Great Britain"":""1"",""United States"":""1"",""Netherlands"":""1""}"
Franc,M,"{""Netherlands"":""2"",""Slovenia"":""9"",""Albania"":""3""}"
Franca,F,"{""Italy"":""7"",""Belgium"":""2"",""Netherlands"":""2"",""Switzerland"":""4"",""Slovenia"":""4""}"
France,F,"{""France"":""6"",""Belgium"":""5"",""Luxembourg"":""6"",""Switzerland"":""4""}"
Francelina,F,"{""Portugal"":""2""}"
Franceline,F,"{""France"":""1"",""Switzerland"":""1""}"
Francelino,M,"{""Portugal"":""1""}"
Francelyne,F,"{""France"":""1""}"
Frances,F,"{""Great Britain"":""7"",""Ireland"":""5"",""United States"":""6"",""Belgium"":""1""}"
Francesc,M,"{""Spain"":""4""}"
Francesca,F,"{""Italy"":""8"",""Spain"":""1"",""Belgium"":""3"",""Switzerland"":""4""}"
Franceschina,F,"{""Italy"":""2""}"
Franceschino,M,"{""Italy"":""1""}"
Francesco,M,"{""Italy"":""9"",""Malta"":""3"",""Switzerland"":""5""}"
Francette,F,"{""France"":""2""}"
Franchette,F,"{""United States"":""1""}"
Franchina,F,"{""Italy"":""1""}"
Franchino,M,"{""Italy"":""1""}"
Franci,F,"{""Hungary"":""1""}"
Francia,F,"{""Italy"":""1"",""Spain"":""1""}"
Franciane,F,"{""France"":""1""}"
Francie,F,"{""United States"":""1""}"
Francien,F,"{""Netherlands"":""4""}"
Francies,F,"{""Ireland"":""1""}"
Francine,F,"{""United States"":""2"",""France"":""6"",""Belgium"":""7"",""Luxembourg"":""6"",""Netherlands"":""2"",""Switzerland"":""5""}"
Francis,?F,"{""Netherlands"":""4""}"
Francisc,M,"{""Romania"":""4""}"
Francisca,F,"{""Portugal"":""5"",""Spain"":""7"",""Belgium"":""3"",""Netherlands"":""3"",""Switzerland"":""2"",""Romania"":""2""}"
Franciška,F,"{""Lithuania"":""1""}"
Francisco,M,"{""United States"":""3"",""Portugal"":""8"",""Spain"":""A"",""Switzerland"":""4""}"
Franciscus,M,"{""Belgium"":""6""}"
Franciska,F,"{""Netherlands"":""1"",""Switzerland"":""1"",""Hungary"":""2""}"
Francika,F,"{""Lithuania"":""1""}"
Francisque,M,"{""France"":""1""}"
Franciszek,M,"{""Poland"":""6""}"
Franck,M,"{""France"":""7"",""Belgium"":""2"",""Luxembourg"":""4"",""Switzerland"":""2"",""Denmark"":""2"",""Norway"":""1""}"
Francka,F,"{""Slovenia"":""3""}"
Franckie,?M,"{""France"":""1""}"
Francky,M,"{""France"":""1"",""Belgium"":""2""}"
Franco,M,"{""Italy"":""8"",""Malta"":""5"",""Switzerland"":""5""}"
François,M,"{""France"":""8"",""Belgium"":""7"",""Luxembourg"":""9"",""Switzerland"":""6""}"
Françoise,F,"{""France"":""8"",""Belgium"":""7"",""Luxembourg"":""7"",""Switzerland"":""6""}"
Frane,M,"{""Croatia"":""6""}"
Franek,M,"{""Poland"":""1""}"
Frania,F,"{""Lithuania"":""1""}"
Franja,F,"{""Bulgaria"":""1"",""Slovenia"":""1""}"
Franjka,F,"{""Croatia"":""2""}"
Franjo,M,"{""Bosnia and Herzegovina"":""6"",""Croatia"":""8"",""Montenegro"":""2"",""Slovenia"":""4""}"
Frank,M,"{""Great Britain"":""7"",""Ireland"":""5"",""United States"":""7"",""Malta"":""6"",""France"":""3"",""Belgium"":""6"",""Luxembourg"":""7"",""Netherlands"":""8"",""East Frisia"":""8"",""Germany"":""8"",""Austria"":""4"",""Switzerland"":""5"",""Denmark"":""7"",""Norway"":""7"",""Sweden"":""4""}"
Franka,F,"{""Netherlands"":""3"",""East Frisia"":""2"",""Germany"":""1"",""Austria"":""1"",""Bosnia and Herzegovina"":""2"",""Croatia"":""4""}"
Franke,?M,"{""Netherlands"":""1"",""East Frisia"":""1""}"
Frankie,?,"{""Great Britain"":""1"",""United States"":""3"",""Malta"":""4"",""Belgium"":""2""}"
Franklim,M,"{""Portugal"":""1""}"
Franklin,M,"{""United States"":""4"",""Belgium"":""1"",""Netherlands"":""2"",""Switzerland"":""1""}"
Franklyn,M,"{""United States"":""1""}"
Frankmut,M,"{""Germany"":""1""}"
Franko,M,"{""East Frisia"":""2"",""Austria"":""1"",""Croatia"":""2""}"
Franky,M,"{""Malta"":""2"",""Belgium"":""5"",""Luxembourg"":""2""}"
Franny,F,"{""Netherlands"":""1""}"
Frano,M,"{""Croatia"":""5""}"
Frans,M,"{""Malta"":""4"",""Belgium"":""7"",""Netherlands"":""7"",""Finland"":""4""}"
Fransien,F,"{""Netherlands"":""1""}"
Fransje,F,"{""Netherlands"":""1""}"
František,M,"{""Czechia"":""A"",""Slovakia"":""9""}"
Františka,F,"{""Czechia"":""5"",""Slovakia"":""4""}"
Frantiek,M,"{""Czechia"":""A"",""Slovakia"":""9""}"
Frantika,F,"{""Czechia"":""5"",""Slovakia"":""4""}"
Frants,M,"{""Denmark"":""2""}"
Frantz,M,"{""Denmark"":""2""}"
Frantzeska,F,"{""Greece"":""2""}"
Frantzisko,M,"{""Spain"":""1""}"
Franya,F,"{""Bulgaria"":""1""}"
Franz,M,"{""Belgium"":""4"",""Luxembourg"":""3"",""East Frisia"":""6"",""Germany"":""7"",""Austria"":""A"",""Switzerland"":""7""}"
Franzi,F,"{""Germany"":""1"",""Austria"":""1""}"
Franziska,F,"{""East Frisia"":""4"",""Germany"":""5"",""Austria"":""7"",""Switzerland"":""7""}"
Franziskus,M,"{""Germany"":""1"",""Austria"":""1""}"
Franzl,M,"{""Germany"":""1"",""Austria"":""1""}"
Franzpeter,M,"{""Germany"":""1""}"
Franzsepp,M,"{""Switzerland"":""1""}"
Fraser,M,"{""Great Britain"":""2"",""Ireland"":""2""}"
Frasier,M,"{""United States"":""1""}"
Frasina,F,"{""Romania"":""2""}"
Frauke,F,"{""Netherlands"":""1"",""Germany"":""4"",""Austria"":""1"",""Switzerland"":""1""}"
Fraukea,F,"{""East Frisia"":""3""}"
Fraukeline,F,"{""East Frisia"":""1""}"
Fraukje,F,"{""Netherlands"":""1""}"
Frauko,M,"{""East Frisia"":""1""}"
Frayda,F,"{""Israel"":""2""}"
Fraydoun,M,"{""Arabia/Persia"":""1""}"
Frazão,M,"{""Portugal"":""1""}"
Frazer,M,"{""Great Britain"":""1""}"
Fre,M,"{""Netherlands"":""1""}"
Fré,M,"{""Netherlands"":""1""}"
Frea,F,"{""Netherlands"":""1""}"
Freark,M,"{""Netherlands"":""1""}"
Fred,M,"{""Great Britain"":""4"",""Ireland"":""1"",""United States"":""5"",""Netherlands"":""6"",""East Frisia"":""4"",""Germany"":""4"",""Austria"":""2"",""Switzerland"":""4"",""Norway"":""3"",""Sweden"":""2"",""Estonia"":""2"",""Albania"":""2""}"
Freda,F,"{""Ireland"":""1"",""United States"":""2"",""Netherlands"":""1"",""East Frisia"":""1"",""Austria"":""1"",""Albania"":""1""}"
Freddi,M,"{""Denmark"":""1""}"
Freddie,?M,"{""Great Britain"":""1"",""United States"":""4"",""Malta"":""2"",""Netherlands"":""3"",""Denmark"":""2"",""Norway"":""2"",""Sweden"":""1""}"
Freddy,M,"{""France"":""3"",""Belgium"":""7"",""Luxembourg"":""2"",""Netherlands"":""4"",""East Frisia"":""2"",""Germany"":""1"",""Switzerland"":""3"",""Denmark"":""5"",""Norway"":""3"",""Sweden"":""2""}"
Frede,M,"{""Denmark"":""5""}"
Frederic,M,"{""Great Britain"":""1"",""Ireland"":""2"",""United States"":""1""}"
Frédéric,M,"{""France"":""8"",""Belgium"":""7"",""Luxembourg"":""6"",""Switzerland"":""5""}"
Frederica,F,"{""France"":""1"",""Belgium"":""1"",""Switzerland"":""1""}"
Frederick,M,"{""Great Britain"":""7"",""United States"":""5"",""Malta"":""3"",""Luxembourg"":""1"",""Denmark"":""1""}"
Frédérick,M,"{""France"":""2"",""Belgium"":""3""}"
Fredericke,F,"{""East Frisia"":""1""}"
Frederico,M,"{""Portugal"":""4""}"
Frederieke,F,"{""Netherlands"":""1""}"
Frederik,M,"{""Belgium"":""2"",""Netherlands"":""2"",""East Frisia"":""1"",""Denmark"":""5"",""Norway"":""1"",""Albania"":""5""}"
Frederika,F,"{""Netherlands"":""1"",""East Frisia"":""1"",""Sweden"":""1"",""North Macedonia"":""1""}"
Frederike,F,"{""Netherlands"":""1"",""East Frisia"":""1""}"
Frederikke,F,"{""Norway"":""1""}"
Frederikus,M,"{""East Frisia"":""1""}"
Frederique,?F,"{""Belgium"":""2"",""Netherlands"":""1""}"
Frédérique,F,"{""France"":""5"",""Belgium"":""3"",""Luxembourg"":""4"",""Switzerland"":""2""}"
Fredi,M,"{""East Frisia"":""3"",""Switzerland"":""4"",""Croatia"":""1"",""Albania"":""4""}"
Frediana,F,"{""Italy"":""1""}"
Frediano,M,"{""Italy"":""1""}"
Fredo,M,"{""East Frisia"":""3""}"
Fredric,M,"{""United States"":""1""}"
Fredrick,M,"{""Great Britain"":""2"",""United States"":""3"",""Malta"":""1""}"
Fredrik,M,"{""Denmark"":""2"",""Norway"":""6"",""Sweden"":""8"",""Finland"":""3""}"
Fredrika,F,"{""Sweden"":""3""}"
Fredrikk,M,"{""Norway"":""1""}"
Fredu,M,"{""Malta"":""1""}"
Fredy,M,"{""East Frisia"":""1"",""Switzerland"":""5"",""Denmark"":""1""}"
Free,?,"{""Netherlands"":""1""}"
Freeda,F,"{""United States"":""1""}"
Freek,M,"{""Belgium"":""1"",""Netherlands"":""4""}"
Freeman,M,"{""United States"":""1""}"
Freerich,M,"{""East Frisia"":""1""}"
Freerk,M,"{""Netherlands"":""2"",""East Frisia"":""3""}"
Freerkje,F,"{""Netherlands"":""1""}"
Freida,F,"{""United States"":""1""}"
Freideriki,F,"{""Greece"":""4""}"
Freimund,M,"{""Germany"":""1""}"
Freimut,M,"{""Germany"":""1"",""Austria"":""1""}"
Freimuth,M,"{""Germany"":""1"",""Austria"":""1""}"
Freiwald,M,"{""Germany"":""1""}"
Frej,M,"{""Finland"":""1""}"
Freja,F,"{""Denmark"":""2""}"
Freke,?F,"{""Netherlands"":""1""}"
Frens,M,"{""Netherlands"":""1""}"
Frerich,M,"{""East Frisia"":""5""}"
Frerk,M,"{""East Frisia"":""2""}"
Freya,F,"{""Great Britain"":""1"",""Germany"":""1"",""Austria"":""1""}"
Freydís,F,"{""Iceland"":""3""}"
Freygerður,F,"{""Iceland"":""1""}"
Freyja,F,"{""Iceland"":""5""}"
Freyr,M,"{""Iceland"":""8""}"
Freysteinn,M,"{""Iceland"":""2""}"
Fricis,M,"{""Latvia"":""2""}"
Frid,F,"{""Norway"":""2""}"
Frida,F,"{""Italy"":""1"",""East Frisia"":""2"",""Germany"":""1"",""Denmark"":""3"",""Norway"":""1"",""Sweden"":""5"",""Slovakia"":""1"",""Albania"":""5"",""Armenia"":""1"",""Israel"":""4"",""India, Sri Lanka"":""1""}"
Fríða,F,"{""Iceland"":""5""}"
Friðberg,M,"{""Iceland"":""3""}"
Friðbert,M,"{""Iceland"":""2""}"
Friðbjörg,F,"{""Iceland"":""3""}"
Friðbjörn,M,"{""Iceland"":""3""}"
Friðborg,F,"{""Iceland"":""1""}"
Friðdóra,F,"{""Iceland"":""1""}"
Fridegund,F,"{""Germany"":""1""}"
Friderich,M,"{""East Frisia"":""1""}"
Friderika,F,"{""Germany"":""1""}"
Friderike,F,"{""Germany"":""1""}"
Frideriki,F,"{""Greece"":""4""}"
Friðfinnur,M,"{""Iceland"":""3""}"
Friðgeir,M,"{""Iceland"":""4""}"
Friðgerður,F,"{""Iceland"":""2""}"
Fridi,F,"{""Switzerland"":""1""}"
Friðjón,M,"{""Iceland"":""4""}"
Friðleifur,M,"{""Iceland"":""2""}"
Friðmar,M,"{""Iceland"":""1""}"
Friðmey,F,"{""Iceland"":""1""}"
Friðný,F,"{""Iceland"":""2""}"
Frido,M,"{""Italy"":""1"",""East Frisia"":""2""}"
Fridolin,M,"{""East Frisia"":""1"",""Germany"":""1"",""Austria"":""2"",""Switzerland"":""4""}"
Fridolina,F,"{""Austria"":""1""}"
Fridoline,F,"{""Germany"":""1"",""Austria"":""1""}"
Fridrich,M,"{""East Frisia"":""2"",""Slovakia"":""4""}"
Friðrik,M,"{""Iceland"":""7""}"
Friðrika,F,"{""Iceland"":""3""}"
Friðrikka,F,"{""Iceland"":""2""}"
Fridthjof,M,"{""Denmark"":""1""}"
Friðþjófur,M,"{""Iceland"":""3""}"
Friðþór,M,"{""Iceland"":""1""}"
Fridtjof,M,"{""Norway"":""2""}"
Fridtjov,M,"{""Norway"":""1""}"
Fridulf,M,"{""Germany"":""1""}"
Fríður,F,"{""Iceland"":""3""}"
Fridy,F,"{""Switzerland"":""1""}"
Fried,M,"{""Germany"":""1""}"
Frieda,F,"{""Belgium"":""5"",""Netherlands"":""3"",""East Frisia"":""6"",""Germany"":""4"",""Austria"":""6"",""Switzerland"":""6""}"
Friedbald,M,"{""Germany"":""1""}"
Friedberg,M,"{""Germany"":""1""}"
Friedbert,M,"{""East Frisia"":""2"",""Germany"":""2"",""Austria"":""1"",""Switzerland"":""1""}"
Friedburg,F,"{""Germany"":""1""}"
Friedchen,F,"{""East Frisia"":""2""}"
Friede,?F,"{""East Frisia"":""2""}"
Friedebert,M,"{""Germany"":""1""}"
Friedeborg,F,"{""Germany"":""1""}"
Friedeborn,M,"{""Germany"":""1""}"
Friedeburg,F,"{""East Frisia"":""1"",""Germany"":""1""}"
Friedegard,F,"{""Germany"":""1"",""Austria"":""1""}"
Friedegund,F,"{""Germany"":""1""}"
Friedegunde,F,"{""Germany"":""1""}"
Friedel,M,"{""Switzerland"":""1""}"
Friedeltraud,F,"{""East Frisia"":""1""}"
Friedemann,M,"{""East Frisia"":""1"",""Germany"":""2"",""Austria"":""1"",""Switzerland"":""1""}"
Friedemar,M,"{""Germany"":""1""}"
Frieder,M,"{""East Frisia"":""2"",""Germany"":""2"",""Austria"":""1"",""Switzerland"":""1""}"
Friederich,M,"{""East Frisia"":""1""}"
Friedericke,F,"{""East Frisia"":""1""}"
Friederieke,F,"{""East Frisia"":""1""}"
Friederika,F,"{""East Frisia"":""1"",""Austria"":""1""}"
Friederike,F,"{""East Frisia"":""4"",""Germany"":""4"",""Austria"":""6"",""Switzerland"":""1""}"
Friederikus,M,"{""East Frisia"":""1""}"
Friederun,F,"{""Germany"":""1"",""Austria"":""1""}"
Friedewald,M,"{""Germany"":""1""}"
Friedgard,F,"{""East Frisia"":""1"",""Germany"":""1""}"
Friedhard,M,"{""East Frisia"":""1"",""Germany"":""1""}"
Friedhardt,M,"{""Germany"":""1""}"
Friedhart,M,"{""East Frisia"":""1"",""Germany"":""1""}"
Friedhelm,M,"{""East Frisia"":""5"",""Germany"":""5"",""Austria"":""1"",""Switzerland"":""1""}"
Friedhild,F,"{""Germany"":""1""}"
Friedhilde,F,"{""Germany"":""1"",""Austria"":""1""}"
